Timestamp,Source_IP,Bytes_Sent,HTTP_Status,Latency_ms
2026-03-01 17:45:58,10.0.168.170,1185,-2,1521
2026-03-01 17:43:19,10.0.129.137,1175,-2,1493
2026-03-01 17:45:07,10.0.90.241,1212,-2,1968
2026-03-01 17:46:41,10.0.50.158,2964,-2,1564
2026-03-01 17:45:59,10.0.252.227,2044,-2,1365
2026-03-01 17:46:25,10.0.162.51,1943,-2,1209
2026-03-01 17:46:30,10.0.25.30,790,-2,889
2026-03-01 17:43:42,10.0.119.140,1230,-2,1320
2026-03-01 17:43:05,10.0.188.141,2874,-2,1395
2026-03-01 17:49:03,10.0.94.12,1780,-2,1097
2026-03-01 17:46:55,10.0.122.58,1653,-2,1781
2026-03-01 17:46:14,10.0.172.63,2449,-2,684
2026-03-01 17:42:53,10.0.32.132,2990,-2,1580
2026-03-01 17:46:48,10.0.20.60,1248,-2,774
2026-03-01 17:44:13,10.0.102.228,845,-2,1866
2026-03-01 17:41:21,10.0.212.129,1005,-2,1865
2026-03-01 17:48:25,10.0.161.103,1488,-2,1435
2026-03-01 17:49:02,10.0.72.247,2043,-2,1594
2026-03-01 17:45:26,10.0.39.78,513,-2,854
2026-03-01 17:42:26,10.0.95.147,2829,-2,1943
2026-03-01 17:49:15,10.0.225.236,941,-2,506
2026-03-01 17:45:08,10.0.24.9,1062,-2,1580
2026-03-01 17:44:10,10.0.183.166,2823,-2,1676
2026-03-01 17:42:10,10.0.107.131,1113,-2,780
2026-03-01 17:47:35,10.0.201.119,1130,-2,1663
2026-03-01 17:44:15,10.0.229.15,1626,-2,968
2026-03-01 17:47:30,10.0.151.69,572,-2,903
2026-03-01 17:42:30,10.0.157.34,1654,-2,663
2026-03-01 17:44:10,10.0.104.233,1319,-2,1294
2026-03-01 17:48:25,10.0.19.54,1972,-2,1593
2026-03-01 17:44:50,10.0.45.151,1800,-2,675
2026-03-01 17:47:17,10.0.87.157,2881,-2,762
2026-03-01 17:44:42,10.0.96.78,2615,-2,1392
2026-03-01 17:45:36,10.0.83.138,1935,-2,1465
2026-03-01 17:40:29,10.0.138.48,1424,-2,1107
2026-03-01 17:49:51,10.0.37.22,1563,-2,686
2026-03-01 17:49:50,10.0.69.67,2474,-2,1580
2026-03-01 17:44:32,10.0.188.118,1673,-2,556
2026-03-01 17:45:33,10.0.8.177,1492,-2,841
2026-03-01 17:45:46,10.0.159.161,1823,-2,1377
2026-03-01 17:46:41,10.0.242.50,2288,-2,978
2026-03-01 17:49:02,10.0.176.102,1443,-2,990
2026-03-01 17:47:33,10.0.178.65,2759,-2,1768
2026-03-01 17:41:04,10.0.69.60,1091,-2,690
2026-03-01 17:40:14,10.0.196.183,1377,-2,1886
2026-03-01 17:40:51,10.0.92.240,1954,-2,1991
2026-03-01 17:41:11,10.0.216.137,2962,-2,732
2026-03-01 17:41:51,10.0.1.208,2546,-2,604
2026-03-01 17:49:28,10.0.237.196,1588,-2,854
2026-03-01 17:42:16,10.0.113.58,636,-2,759
2026-03-01 17:49:46,10.0.167.156,1477,-2,1828
2026-03-01 17:45:16,10.0.101.237,2669,-2,1281
2026-03-01 17:49:35,10.0.152.79,2400,-2,1723
2026-03-01 17:40:53,10.0.136.79,1608,-2,1109
2026-03-01 17:40:41,10.0.61.71,1528,-2,536
2026-03-01 17:49:08,10.0.111.206,634,-2,531
2026-03-01 17:42:54,10.0.188.97,1552,-2,1559
2026-03-01 17:42:18,10.0.251.104,1814,-2,1255
2026-03-01 17:47:43,10.0.87.61,1201,-2,603
2026-03-01 17:45:33,10.0.2.14,2930,-2,1751
2026-03-01 17:44:10,10.0.148.212,721,-2,1604
2026-03-01 17:48:28,10.0.40.86,1727,-2,885
2026-03-01 17:40:32,10.0.220.146,2053,-2,1114
2026-03-01 17:40:13,10.0.238.241,1782,-2,1779
2026-03-01 17:43:00,10.0.135.191,619,-2,640
2026-03-01 17:47:11,10.0.174.226,1460,-2,1290
2026-03-01 17:41:33,10.0.106.49,1753,-2,1743
2026-03-01 17:48:37,10.0.68.44,1426,-2,1290
2026-03-01 17:47:34,10.0.162.125,2045,-2,885
2026-03-01 17:47:11,10.0.232.250,558,-2,1760
2026-03-01 17:41:26,10.0.93.48,1835,-2,973
2026-03-01 17:47:44,10.0.69.236,571,-2,957
2026-03-01 17:42:44,10.0.191.239,788,-2,1417
2026-03-01 17:43:05,10.0.214.205,590,-2,1634
2026-03-01 17:47:50,10.0.83.186,1536,-2,1422
2026-03-01 17:41:32,10.0.67.133,1920,-2,1938
2026-03-01 17:42:57,10.0.48.158,684,-2,994
2026-03-01 17:48:15,10.0.208.214,2171,-2,1348
2026-03-01 17:41:58,10.0.196.97,1744,-2,541
2026-03-01 17:48:44,10.0.185.112,1902,-2,1610
2026-03-01 17:43:32,10.0.9.62,2631,-2,1036
2026-03-01 17:42:38,10.0.79.167,1769,-2,1468
2026-03-01 17:45:10,10.0.238.64,2265,-2,1637
2026-03-01 17:42:37,10.0.102.26,1066,-2,1162
2026-03-01 17:42:11,10.0.67.76,1164,-2,1072
2026-03-01 17:40:19,10.0.27.177,2264,-2,517
2026-03-01 17:40:15,10.0.240.191,2804,-2,868
2026-03-01 17:42:22,10.0.12.42,2767,-2,1161
2026-03-01 17:41:33,10.0.53.90,2990,-2,639
2026-03-01 17:49:20,10.0.20.253,2621,-2,894
2026-03-01 17:48:10,10.0.82.189,2879,-2,653
2026-03-01 17:47:27,10.0.47.224,2593,-2,1524
2026-03-01 17:45:05,10.0.36.16,1130,-2,736
2026-03-01 17:42:29,10.0.149.82,1438,-2,1750
2026-03-01 17:48:56,10.0.64.45,505,-2,528
2026-03-01 17:45:43,10.0.35.110,2806,-2,992
2026-03-01 17:48:30,10.0.252.59,1699,-2,1534
2026-03-01 17:42:00,10.0.110.178,2629,-2,1585
2026-03-01 17:45:50,10.0.61.232,2102,-2,630
2026-03-01 17:48:12,10.0.142.117,529,-2,1768
2026-03-01 17:44:22,10.0.246.48,1619,-2,1290
2026-03-01 17:49:53,10.0.235.104,2867,-2,882
2026-03-01 17:42:21,10.0.108.98,1959,-2,788
2026-03-01 17:44:00,10.0.160.101,837,-2,1601
2026-03-01 17:46:40,10.0.179.236,2094,-2,1846
2026-03-01 17:48:41,10.0.131.244,1474,-2,1658
2026-03-01 17:46:58,10.0.74.241,2947,-2,1004
2026-03-01 17:42:39,10.0.49.244,2091,-2,946
2026-03-01 17:42:27,10.0.153.65,1103,-2,1888
2026-03-01 17:41:56,10.0.223.170,2324,-2,1300
2026-03-01 17:40:08,10.0.213.107,2896,-2,750
2026-03-01 17:49:52,10.0.102.14,2254,-2,1095
2026-03-01 17:42:12,10.0.137.90,2113,-2,1655
2026-03-01 17:46:16,10.0.235.214,2079,-2,1989
2026-03-01 17:40:32,10.0.158.132,574,-2,854
2026-03-01 17:47:51,10.0.76.136,2044,-2,629
2026-03-01 17:49:28,10.0.77.207,2558,-2,735
2026-03-01 17:46:26,10.0.39.205,1816,-2,1083
2026-03-01 17:45:46,10.0.113.46,1016,-2,1362
2026-03-01 17:41:13,10.0.66.114,2995,-2,1744
2026-03-01 17:49:35,10.0.167.241,1425,-2,1687
2026-03-01 17:40:31,10.0.125.244,975,-2,1059
2026-03-01 17:45:29,10.0.63.203,1654,-2,1776
2026-03-01 17:42:27,10.0.228.91,525,-2,1779
2026-03-01 17:40:58,10.0.4.41,2229,-2,869
2026-03-01 17:45:33,10.0.155.30,647,-2,649
2026-03-01 17:43:48,10.0.6.195,1956,-2,833
2026-03-01 17:40:49,10.0.229.231,1219,-2,1359
2026-03-01 17:49:27,10.0.178.74,2609,-2,1057
2026-03-01 17:49:30,10.0.123.43,787,-2,1552
2026-03-01 17:47:14,10.0.238.231,1964,-2,1023
2026-03-01 17:47:23,10.0.65.76,2312,-2,736
2026-03-01 17:43:01,10.0.12.123,1171,-2,1049
2026-03-01 17:49:09,10.0.0.74,1899,-2,1440
2026-03-01 17:43:47,10.0.151.251,1350,-2,1466
2026-03-01 17:49:32,10.0.116.61,594,-2,1574
2026-03-01 17:40:08,10.0.248.237,2518,-2,1047
2026-03-01 17:43:15,10.0.7.118,1330,-2,735
2026-03-01 17:41:14,10.0.12.114,2904,-2,739
2026-03-01 17:41:23,10.0.26.56,2206,-2,1852
2026-03-01 17:47:47,10.0.89.14,1366,-2,1367
2026-03-01 17:48:24,10.0.221.227,2390,-2,762
2026-03-01 17:44:07,10.0.128.11,2833,-2,1463
2026-03-01 17:44:24,10.0.68.59,558,-2,633
2026-03-01 17:41:45,10.0.16.48,735,-2,1270
2026-03-01 17:48:37,10.0.241.14,2030,-2,931
2026-03-01 17:41:18,10.0.69.64,816,-2,1872
2026-03-01 17:46:41,10.0.7.115,2811,-2,500
2026-03-01 17:41:20,10.0.171.229,2811,-2,1680
2026-03-01 17:42:04,10.0.203.231,1758,-2,915
2026-03-01 17:49:32,10.0.120.73,1710,-2,720
2026-03-01 17:45:42,10.0.30.5,1961,-2,1139
2026-03-01 17:47:51,10.0.11.116,608,-2,1289
2026-03-01 17:49:11,10.0.163.3,2744,-2,1630
2026-03-01 17:43:42,10.0.166.236,767,-2,1161
2026-03-01 17:49:55,10.0.60.55,914,-2,1614
2026-03-01 17:40:17,10.0.63.178,1646,-2,558
2026-03-01 17:49:45,10.0.140.219,2622,-2,1632
2026-03-01 17:46:17,10.0.67.25,935,-2,1030
2026-03-01 17:41:25,10.0.50.149,1388,-2,1419
2026-03-01 17:45:17,10.0.22.129,1162,-2,1122
2026-03-01 17:47:50,10.0.28.94,1265,-2,720
2026-03-01 17:46:53,10.0.8.26,2459,-2,898
2026-03-01 17:40:13,10.0.210.69,1016,-2,1991
2026-03-01 17:46:56,10.0.105.213,2850,-2,796
2026-03-01 17:44:27,10.0.252.201,2500,-2,1749
2026-03-01 17:43:48,10.0.111.116,2267,-2,1284
2026-03-01 17:47:58,10.0.145.78,1830,-2,1573
2026-03-01 17:41:57,10.0.244.125,1311,-2,1803
2026-03-01 17:46:22,10.0.61.157,2618,-2,1986
2026-03-01 17:44:58,10.0.136.107,726,-2,1073
2026-03-01 17:49:55,10.0.90.3,2397,-2,942
2026-03-01 17:43:32,10.0.95.63,2024,-2,1028
2026-03-01 17:45:16,10.0.166.19,865,-2,1363
2026-03-01 17:41:50,10.0.222.120,2064,-2,620
2026-03-01 17:42:30,10.0.99.216,2773,-2,846
2026-03-01 17:41:40,10.0.66.159,1613,-2,509
2026-03-01 17:43:07,10.0.53.11,973,-2,1825
2026-03-01 17:45:37,10.0.240.33,2269,-2,1263
2026-03-01 17:48:22,10.0.137.124,1811,-2,751
2026-03-01 17:41:08,10.0.103.194,757,-2,1031
2026-03-01 17:42:14,10.0.72.141,641,-2,558
2026-03-01 17:47:38,10.0.154.41,2115,-2,1454
2026-03-01 17:46:56,10.0.252.245,795,-2,977
2026-03-01 17:47:24,10.0.110.14,2347,-2,1189
2026-03-01 17:47:46,10.0.152.40,2826,-2,1208
2026-03-01 17:49:04,10.0.48.194,2651,-2,1901
2026-03-01 17:40:00,10.0.211.206,902,-2,578
2026-03-01 17:47:31,10.0.119.2,2107,-2,1555
2026-03-01 17:42:55,10.0.188.29,925,-2,916
2026-03-01 17:41:10,10.0.15.214,1126,-2,1362
2026-03-01 17:47:19,10.0.218.160,2904,-2,1932
2026-03-01 17:40:38,10.0.146.30,749,-2,1703
2026-03-01 17:45:55,10.0.168.128,2636,-2,1152
2026-03-01 17:48:23,10.0.23.135,1771,-2,1324
2026-03-01 17:46:40,10.0.170.102,1990,-2,1334
2026-03-01 17:40:49,10.0.185.249,935,-2,956
2026-03-01 17:46:11,10.0.198.69,2488,-2,1506
2026-03-01 17:42:07,10.0.202.157,1749,-2,1968
2026-03-01 17:46:25,10.0.4.63,1249,-2,1189
2026-03-01 17:40:13,10.0.140.189,2298,-2,1969
2026-03-01 17:48:04,10.0.179.129,557,-2,1355
2026-03-01 17:41:58,10.0.29.227,2477,-2,1320
2026-03-01 17:48:42,10.0.210.242,780,-2,1398
2026-03-01 17:47:47,10.0.7.53,2986,-2,1034
2026-03-01 17:48:05,10.0.189.160,1839,-2,679
2026-03-01 17:46:19,10.0.73.170,1828,-2,760
2026-03-01 17:41:36,10.0.43.137,1614,-2,1993
2026-03-01 17:44:38,10.0.84.13,802,-2,1195
2026-03-01 17:46:18,10.0.123.219,2270,-2,1402
2026-03-01 17:42:24,10.0.152.117,1513,-2,1460
2026-03-01 17:47:57,10.0.206.38,1999,-2,943
2026-03-01 17:43:20,10.0.132.72,2707,-2,752
2026-03-01 17:44:36,10.0.250.184,921,-2,998
2026-03-01 17:40:25,10.0.171.248,1593,-2,1803
2026-03-01 17:43:59,10.0.166.33,1928,-2,1175
2026-03-01 17:47:34,10.0.144.50,958,-2,618
2026-03-01 17:40:33,10.0.0.98,2109,-2,1243
2026-03-01 17:40:39,10.0.251.148,575,-2,1300
2026-03-01 17:41:44,10.0.210.238,897,-2,1530
2026-03-01 17:47:23,10.0.58.61,1330,-2,729
2026-03-01 17:47:06,10.0.157.57,1661,-2,808
2026-03-01 17:41:19,10.0.169.200,1561,-2,1004
2026-03-01 17:49:15,10.0.37.12,863,-2,1465
2026-03-01 17:49:23,10.0.217.64,688,-2,1875
2026-03-01 17:45:55,10.0.236.45,1111,-2,1400
2026-03-01 17:48:02,10.0.128.195,2982,-2,1129
2026-03-01 17:41:04,10.0.218.81,2613,-2,1396
2026-03-01 17:41:26,10.0.185.150,2674,-2,1485
2026-03-01 17:46:23,10.0.148.208,2035,-2,1138
2026-03-01 17:47:47,10.0.104.54,2418,-2,1819
2026-03-01 17:45:44,10.0.188.212,643,-2,1277
2026-03-01 17:40:51,10.0.78.122,1792,-2,961
2026-03-01 17:49:06,10.0.241.91,1591,-2,1047
2026-03-01 17:40:14,10.0.244.123,933,-2,1921
2026-03-01 17:46:31,10.0.194.238,1854,-2,1743
2026-03-01 17:47:11,10.0.156.252,580,-2,1797
2026-03-01 17:42:35,10.0.223.28,2427,-2,1641
2026-03-01 17:42:04,10.0.105.242,1499,-2,544
2026-03-01 17:49:19,10.0.90.80,2691,-2,746
2026-03-01 17:44:07,10.0.117.164,1919,-2,1868
2026-03-01 17:42:10,10.0.91.127,2223,-2,1593
2026-03-01 17:45:29,10.0.229.151,2106,-2,855
2026-03-01 17:47:31,10.0.49.113,1698,-2,874
2026-03-01 17:44:17,10.0.186.188,2525,-2,1899
2026-03-01 17:44:57,10.0.57.54,1222,-2,1034
2026-03-01 17:48:00,10.0.146.129,736,-2,1498
2026-03-01 17:40:02,10.0.227.177,2816,-2,1803
2026-03-01 17:49:22,10.0.22.229,2792,-2,1126
2026-03-01 17:48:27,10.0.109.255,1595,-2,1899
2026-03-01 17:49:30,10.0.88.97,2026,-2,761
2026-03-01 17:46:54,10.0.143.66,1109,-2,864
2026-03-01 17:44:35,10.0.175.47,2741,-2,1692
2026-03-01 17:45:08,10.0.13.15,2312,-2,1328
2026-03-01 17:46:17,10.0.0.85,1786,-2,657
2026-03-01 17:40:32,10.0.143.182,918,-2,1668
2026-03-01 17:44:27,10.0.213.10,1326,-2,1872
2026-03-01 17:46:52,10.0.121.167,1140,-2,1809
2026-03-01 17:49:13,10.0.183.160,1190,-2,1185
2026-03-01 17:46:30,10.0.39.167,2304,-2,1340
2026-03-01 17:43:06,10.0.86.159,1540,-2,1407
2026-03-01 17:48:38,10.0.64.69,2509,-2,1239
2026-03-01 17:45:43,10.0.190.154,1782,-2,1461
2026-03-01 17:45:37,10.0.198.38,1418,-2,1149
2026-03-01 17:42:46,10.0.127.185,1794,-2,669
2026-03-01 17:47:53,10.0.41.69,956,-2,777
2026-03-01 17:46:13,10.0.3.121,1655,-2,1348
2026-03-01 17:41:50,10.0.110.82,2242,-2,922
2026-03-01 17:45:54,10.0.172.205,770,-2,1348
2026-03-01 17:48:57,10.0.78.243,2469,-2,1061
2026-03-01 17:42:41,10.0.59.85,1979,-2,864
2026-03-01 17:46:16,10.0.181.105,1685,-2,1346
2026-03-01 17:43:18,10.0.128.50,2938,-2,913
2026-03-01 17:43:18,10.0.149.89,2889,-2,1688
2026-03-01 17:46:27,10.0.128.213,2726,-2,633
2026-03-01 17:47:23,10.0.64.85,2403,-2,1961
2026-03-01 17:43:28,10.0.145.45,2219,-2,935
2026-03-01 17:45:01,10.0.166.96,2079,-2,873
2026-03-01 17:44:56,10.0.1.93,2445,-2,574
2026-03-01 17:42:19,10.0.160.31,2778,-2,1914
2026-03-01 17:40:54,10.0.38.35,1381,-2,1463
2026-03-01 17:46:41,10.0.114.240,873,-2,1738
2026-03-01 17:44:47,10.0.121.206,2175,-2,1663
2026-03-01 17:49:11,10.0.9.147,806,-2,1261
2026-03-01 17:46:50,10.0.201.17,1526,-2,1123
2026-03-01 17:42:02,10.0.3.77,2678,-2,1436
2026-03-01 17:48:31,10.0.68.204,1554,-2,662
2026-03-01 17:48:13,10.0.145.125,1226,-2,544
2026-03-01 17:42:31,10.0.206.183,2921,-2,676
2026-03-01 17:41:40,10.0.205.177,2368,-2,787
2026-03-01 17:40:50,10.0.86.53,1952,-2,543
2026-03-01 17:40:41,10.0.139.94,2464,-2,1930
2026-03-01 17:49:46,10.0.239.179,2699,-2,1068
2026-03-01 17:46:20,10.0.104.240,1178,-2,1585
2026-03-01 17:43:14,10.0.161.199,2531,-2,1707
2026-03-01 17:40:31,10.0.103.213,2038,-2,1730
2026-03-01 17:45:02,10.0.47.34,1479,-2,532
2026-03-01 17:45:41,10.0.54.58,2705,-2,739
2026-03-01 17:41:04,10.0.43.61,2426,-2,1809
2026-03-01 17:44:40,10.0.88.32,1146,-2,1458
2026-03-01 17:45:11,10.0.32.209,2245,-2,1451
2026-03-01 17:40:10,10.0.80.11,521,-2,830
2026-03-01 17:47:16,10.0.37.126,2637,-2,1591
2026-03-01 17:45:54,10.0.177.236,2859,-2,1473
2026-03-01 17:46:06,10.0.127.165,1240,-2,673
2026-03-01 17:47:37,10.0.74.184,2296,-2,1432
2026-03-01 17:44:08,10.0.28.27,2766,-2,997
2026-03-01 17:41:00,10.0.207.107,1820,-2,1866
2026-03-01 17:44:47,10.0.246.199,2618,-2,813
2026-03-01 17:44:12,10.0.94.215,1165,-2,1261
2026-03-01 17:44:26,10.0.230.102,2050,-2,1846
2026-03-01 17:48:27,10.0.124.59,2623,-2,1890
2026-03-01 17:46:17,10.0.123.224,2483,-2,1060
2026-03-01 17:47:18,10.0.100.234,2715,-2,1129
2026-03-01 17:40:29,10.0.102.203,2165,-2,1923
2026-03-01 17:46:36,10.0.68.60,602,-2,527
2026-03-01 17:41:17,10.0.230.240,562,-2,1757
2026-03-01 17:49:47,10.0.71.168,768,-2,569
2026-03-01 17:40:08,10.0.157.151,754,-2,948
2026-03-01 17:43:00,10.0.121.184,1267,-2,1781
2026-03-01 17:46:22,10.0.196.178,1394,-2,1540
2026-03-01 17:45:00,10.0.204.238,2185,-2,1361
2026-03-01 17:48:38,10.0.6.107,1129,-2,905
2026-03-01 17:40:45,10.0.158.159,2657,-2,623
2026-03-01 17:45:33,10.0.91.42,2436,-2,1985
2026-03-01 17:40:05,10.0.252.15,662,-2,647
2026-03-01 17:45:16,10.0.90.71,2700,-2,1406
2026-03-01 17:45:00,10.0.244.18,2717,-2,778
2026-03-01 17:43:20,10.0.183.188,1066,-2,1197
2026-03-01 17:43:16,10.0.99.199,2848,-2,1698
2026-03-01 17:40:57,10.0.231.158,708,-2,1997
2026-03-01 17:48:22,10.0.168.253,1534,-2,1675
2026-03-01 17:40:50,10.0.14.78,725,-2,1642
2026-03-01 17:41:27,10.0.28.107,2343,-2,1596
2026-03-01 17:41:45,10.0.191.124,2906,-2,1558
2026-03-01 17:40:09,10.0.46.65,2338,-2,1713
2026-03-01 17:49:28,10.0.61.154,1492,-2,1320
2026-03-01 17:43:51,10.0.149.225,1537,-2,756
2026-03-01 17:47:25,10.0.233.80,729,-2,1961
2026-03-01 17:42:52,10.0.212.56,692,-2,1652
2026-03-01 17:41:54,10.0.103.60,1346,-2,1998
2026-03-01 17:41:41,10.0.9.62,2163,-2,662
2026-03-01 17:47:16,10.0.59.34,1567,-2,861
2026-03-01 17:42:28,10.0.135.197,958,-2,1305
2026-03-01 17:49:45,10.0.57.115,2448,-2,1168
2026-03-01 17:41:12,10.0.143.140,2639,-2,1251
2026-03-01 17:49:58,10.0.149.3,2477,-2,1432
2026-03-01 17:49:39,10.0.207.93,1868,-2,514
2026-03-01 17:42:38,10.0.191.107,1985,-2,1585
2026-03-01 17:47:00,10.0.137.131,1216,-2,1768
2026-03-01 17:43:30,10.0.207.34,1541,-2,1089
2026-03-01 17:40:39,10.0.87.115,1145,-2,1911
2026-03-01 17:41:53,10.0.57.38,1603,-2,1834
2026-03-01 17:45:05,10.0.44.139,962,-2,1538
2026-03-01 17:45:40,10.0.177.37,967,-2,707
2026-03-01 17:42:09,10.0.147.63,1957,-2,669
2026-03-01 17:41:08,10.0.220.236,1711,-2,1164
2026-03-01 17:49:15,10.0.24.234,2745,-2,1541
2026-03-01 17:47:39,10.0.172.12,1576,-2,847
2026-03-01 17:45:26,10.0.137.190,2141,-2,601
2026-03-01 17:41:44,10.0.131.81,2976,-2,1827
2026-03-01 17:41:24,10.0.76.187,1404,-2,1763
2026-03-01 17:44:27,10.0.142.185,954,-2,1283
2026-03-01 17:48:44,10.0.26.89,671,-2,555
2026-03-01 17:49:15,10.0.213.202,674,-2,940
2026-03-01 17:43:58,10.0.198.190,2056,-2,1244
2026-03-01 17:40:35,10.0.82.87,2019,-2,743
2026-03-01 17:44:31,10.0.129.241,1057,-2,854
2026-03-01 17:43:37,10.0.187.65,2053,-2,1591
2026-03-01 17:46:44,10.0.232.125,645,-2,1614
2026-03-01 17:43:09,10.0.159.195,2232,-2,577
2026-03-01 17:47:03,10.0.154.223,2318,-2,1749
2026-03-01 17:43:19,10.0.29.125,1623,-2,1317
2026-03-01 17:43:53,10.0.69.9,903,-2,649
2026-03-01 17:43:18,10.0.248.199,2092,-2,832
2026-03-01 17:44:03,10.0.116.1,2138,-2,551
2026-03-01 17:46:54,10.0.238.142,2940,-2,1864
2026-03-01 17:47:06,10.0.236.174,1656,-2,582
2026-03-01 17:48:25,10.0.140.32,1992,-2,1531
2026-03-01 17:46:09,10.0.87.178,2066,-2,850
2026-03-01 17:46:40,10.0.192.193,1491,-2,1620
2026-03-01 17:41:25,10.0.191.106,1788,-2,1293
2026-03-01 17:43:52,10.0.250.27,2275,-2,610
2026-03-01 17:46:49,10.0.216.53,1059,-2,1514
2026-03-01 17:42:20,10.0.110.228,852,-2,1234
2026-03-01 17:47:50,10.0.48.109,1686,-2,1419
2026-03-01 17:42:12,10.0.160.108,2011,-2,762
2026-03-01 17:40:44,10.0.160.211,514,-2,1257
2026-03-01 17:45:08,10.0.189.125,2302,-2,1520
2026-03-01 17:41:59,10.0.158.230,2781,-2,559
2026-03-01 17:49:22,10.0.161.91,806,-2,656
2026-03-01 17:41:09,10.0.60.145,2391,-2,949
2026-03-01 17:45:56,10.0.141.204,1152,-2,1628
2026-03-01 17:44:21,10.0.189.197,1117,-2,576
2026-03-01 17:42:24,10.0.31.51,1755,-2,1702
2026-03-01 17:46:34,10.0.17.172,2464,-2,510
2026-03-01 17:42:37,10.0.102.167,1141,-2,1005
2026-03-01 17:46:02,10.0.96.93,936,-2,1340
2026-03-01 17:40:05,10.0.44.180,2568,-2,1281
2026-03-01 17:48:09,10.0.205.16,1626,-2,793
2026-03-01 17:47:08,10.0.95.171,2748,-2,508
2026-03-01 17:42:16,10.0.204.160,1557,-2,547
2026-03-01 17:47:16,10.0.80.162,2398,-2,748
2026-03-01 17:48:20,10.0.1.50,522,-2,700
2026-03-01 17:47:23,10.0.213.178,2970,-2,619
2026-03-01 17:40:21,10.0.220.25,2925,-2,1750
2026-03-01 17:41:21,10.0.134.156,750,-2,829
2026-03-01 17:46:53,10.0.155.185,2410,-2,1004
2026-03-01 17:47:31,10.0.127.215,1485,-2,630
2026-03-01 17:49:10,10.0.50.116,2594,-2,1621
2026-03-01 17:40:44,10.0.136.100,1595,-2,623
2026-03-01 17:43:45,10.0.89.83,2915,-2,583
2026-03-01 17:46:23,10.0.230.41,1196,-2,1851
2026-03-01 17:44:00,10.0.17.133,588,-2,1123
2026-03-01 17:48:19,10.0.181.3,1722,-2,1212
2026-03-01 17:43:24,10.0.200.31,2824,-2,1446
2026-03-01 17:46:54,10.0.84.206,1473,-2,1060
2026-03-01 17:49:30,10.0.1.119,1380,-2,1931
2026-03-01 17:46:19,10.0.97.147,2606,-2,1295
2026-03-01 17:40:07,10.0.78.14,2646,-2,583
2026-03-01 17:46:42,10.0.0.219,2183,-2,1124
2026-03-01 17:48:06,10.0.204.4,2104,-2,1676
2026-03-01 17:46:57,10.0.231.39,2061,-2,1619
2026-03-01 17:48:07,10.0.55.132,617,-2,1359
2026-03-01 17:47:58,10.0.84.68,2619,-2,1079
2026-03-01 17:45:13,10.0.190.122,1307,-2,1024
2026-03-01 17:41:08,10.0.243.239,770,-2,686
2026-03-01 17:46:44,10.0.231.167,2147,-2,1929
2026-03-01 17:44:51,10.0.255.111,2866,-2,1253
2026-03-01 17:46:09,10.0.197.196,2012,-2,1518
2026-03-01 17:43:06,10.0.104.60,1576,-2,779
2026-03-01 17:42:27,10.0.85.153,1412,-2,1000
2026-03-01 17:46:39,10.0.30.80,991,-2,1591
2026-03-01 17:43:59,10.0.103.226,1697,-2,1721
2026-03-01 17:44:42,10.0.80.221,808,-2,1404
2026-03-01 17:45:40,10.0.81.51,1965,-2,1501
2026-03-01 17:43:15,10.0.111.20,1540,-2,621
2026-03-01 17:41:33,10.0.166.250,2932,-2,1696
2026-03-01 17:43:39,10.0.237.58,1569,-2,1871
2026-03-01 17:46:06,10.0.48.125,1672,-2,1203
2026-03-01 17:41:05,10.0.141.14,2847,-2,802
2026-03-01 17:43:13,10.0.51.91,1772,-2,1015
2026-03-01 17:41:15,10.0.135.90,1776,-2,707
2026-03-01 17:43:52,10.0.44.196,673,-2,587
2026-03-01 17:43:40,10.0.96.136,1365,-2,1401
2026-03-01 17:49:53,10.0.59.136,2990,-2,1692
2026-03-01 17:43:00,10.0.94.186,2251,-2,1454
2026-03-01 17:40:33,10.0.119.120,2219,-2,701
2026-03-01 17:44:30,10.0.3.55,2481,-2,1782
2026-03-01 17:45:54,10.0.54.69,1132,-2,1511
2026-03-01 17:42:03,10.0.119.94,507,-2,1270
2026-03-01 17:41:31,10.0.232.139,2341,-2,1461
2026-03-01 17:43:09,10.0.248.128,1792,-2,1215
2026-03-01 17:47:27,10.0.140.7,870,-2,1213
2026-03-01 17:44:42,10.0.173.58,1536,-2,528
2026-03-01 17:45:52,10.0.195.20,2559,-2,902
2026-03-01 17:43:39,10.0.79.50,1279,-2,1627
2026-03-01 17:40:53,10.0.219.31,2044,-2,821
2026-03-01 17:45:34,10.0.246.161,1456,-2,943
2026-03-01 17:44:54,10.0.106.29,646,-2,1067
2026-03-01 17:49:32,10.0.16.31,2921,-2,1873
2026-03-01 17:40:27,10.0.165.179,2876,-2,1002
2026-03-01 17:47:59,10.0.20.130,1589,-2,1148
2026-03-01 17:40:56,10.0.145.142,994,-2,564
2026-03-01 17:49:44,10.0.213.124,2806,-2,1063
2026-03-01 17:40:52,10.0.245.4,1133,-2,501
2026-03-01 17:42:37,10.0.39.104,2160,-2,521
2026-03-01 17:46:00,10.0.3.106,2394,-2,1730
2026-03-01 17:45:58,10.0.2.147,879,-2,1491
2026-03-01 17:45:02,10.0.224.150,868,-2,1405
2026-03-01 17:41:23,10.0.72.59,1333,-2,1220
2026-03-01 17:46:13,10.0.114.161,2934,-2,1213
2026-03-01 17:45:34,10.0.229.250,1835,-2,1157
2026-03-01 17:46:57,10.0.254.160,1914,-2,785
